Unnamed: 0,date,area_name,area_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,new_deaths
15402,2022-04-17,Harrow,E09000015,-31.0,-35.0,121.0,-5,-7.0,-3.0,1.0
18324,2022-04-17,Hounslow,E09000018,-33.0,-29.0,23.0,-21,-20.0,-2.0,1.0
29038,2022-04-17,Waltham Forest,E09000031,-36.0,-34.0,21.0,-32,-26.0,-2.0,0.0
31959,2022-04-16,Kensington and Chelsea,E09000020,-37.0,1.0,-3.0,-41,-27.0,0.0,0.0
9557,2022-04-16,Croydon,E09000008,-31.0,4.0,38.0,-36,-19.0,0.0,0.0
24167,2022-04-16,Redbridge,E09000026,-29.0,-6.0,12.0,-35,-26.0,1.0,0.0
6635,2022-04-16,Brent,E09000005,3.0,-3.0,67.0,-9,-23.0,0.0,2.0
20271,2022-04-16,Lambeth,E09000022,-34.0,-16.0,68.0,-21,-11.0,-1.0,1.0
13453,2022-04-16,Hammersmith and Fulham,E09000013,-49.0,-19.0,21.0,-40,-26.0,0.0,0.0
5661,2022-04-16,Bexley,E09000004,-30.0,1.0,66.0,-37,-21.0,0.0,0.0
18323,2022-04-16,Hounslow,E09000018,-22.0,6.0,24.0,-22,-15.0,-1.0,1.0
15401,2022-04-16,Harrow,E09000015,-25.0,7.0,128.0,-11,-14.0,0.0,0.0
10531,2022-04-16,Ealing,E09000009,-29.0,1.0,62.0,-32,-25.0,0.0,1.0
26115,2022-04-16,Southwark,E09000028,-35.0,-16.0,3.0,-21,-10.0,-1.0,1.0
16375,2022-04-16,Havering,E09000016,-24.0,3.0,14.0,-23,-15.0,1.0,0.0
17349,2022-04-16,Hillingdon,E09000017,-23.0,-10.0,90.0,-18,-18.0,0.0,1.0
2739,2022-04-16,Westminster,E09000033,-38.0,-8.0,-10.0,-17,-22.0,0.0,0.0
29037,2022-04-16,Waltham Forest,E09000031,-20.0,-3.0,-10.0,-37,-28.0,1.0,0.0
7609,2022-04-16,Bromley,E09000006,-27.0,6.0,10.0,-30,-13.0,0.0,1.0
12479,2022-04-16,Hackney,E09000012,-40.0,-13.0,18.0,-40,-23.0,0.0,0.0
28063,2022-04-16,Tower Hamlets,E09000030,-27.0,-10.0,6.0,-44,-12.0,0.0,1.0
23193,2022-04-16,Newham,E09000025,-36.0,-9.0,114.0,-19,-13.0,0.0,0.0
32933,2022-04-16,Kingston upon Thames,E09000021,-33.0,-6.0,70.0,-30,-13.0,0.0,0.0
1765,2022-04-16,City of London,E09000001,-42.0,-60.0,-25.0,-18,,,0.0
30985,2022-04-16,Greenwich,E09000011,-18.0,1.0,7.0,-15,-19.0,0.0,0.0
25141,2022-04-16,Richmond upon Thames,E09000027,-19.0,-2.0,14.0,-22,-23.0,-1.0,1.0
19297,2022-04-16,Islington,E09000019,-50.0,-18.0,7.0,-62,-21.0,-1.0,1.0
11505,2022-04-16,Enfield,E09000010,-26.0,-8.0,35.0,-39,-21.0,1.0,0.0
30011,2022-04-16,Wandsworth,E09000032,-45.0,-27.0,-1.0,-40,-13.0,-1.0,0.0
22219,2022-04-16,Merton,E09000024,-36.0,-10.0,4.0,-30,-22.0,0.0,1.0
14427,2022-04-16,Haringey,E09000014,-12.0,-16.0,12.0,-20,-32.0,0.0,0.0
4687,2022-04-16,Barnet,E09000003,-30.0,-2.0,37.0,-32,-25.0,2.0,1.0
21245,2022-04-16,Lewisham,E09000023,-21.0,-5.0,20.0,-32,-26.0,0.0,0.0
8583,2022-04-16,Camden,E09000007,-39.0,-14.0,-6.0,-17,-10.0,0.0,1.0
3713,2022-04-16,Barking and Dagenham,E09000002,-26.0,0.0,61.0,-24,-29.0,1.0,3.0
27089,2022-04-16,Sutton,E09000029,-33.0,-12.0,26.0,-45,-20.0,0.0,0.0
24166,2022-04-15,Redbridge,E09000026,-15.0,-2.0,70.0,-49,-72.0,13.0,0.0
3712,2022-04-15,Barking and Dagenham,E09000002,-22.0,4.0,98.0,-40,-65.0,13.0,0.0
31958,2022-04-15,Kensington and Chelsea,E09000020,-28.0,-11.0,-3.0,-51,-74.0,13.0,1.0
16374,2022-04-15,Havering,E09000016,-13.0,-1.0,42.0,-49,-72.0,14.0,0.0
21244,2022-04-15,Lewisham,E09000023,-12.0,-4.0,61.0,-47,-73.0,14.0,3.0
9556,2022-04-15,Croydon,E09000008,-23.0,4.0,38.0,-49,-68.0,14.0,0.0
11504,2022-04-15,Enfield,E09000010,-20.0,-6.0,59.0,-54,-64.0,13.0,1.0
26114,2022-04-15,Southwark,E09000028,-29.0,-10.0,17.0,-42,-71.0,14.0,1.0
4686,2022-04-15,Barnet,E09000003,-19.0,-5.0,79.0,-48,-70.0,13.0,1.0
17348,2022-04-15,Hillingdon,E09000017,-18.0,-5.0,92.0,-22,-68.0,13.0,0.0
8582,2022-04-15,Camden,E09000007,-47.0,-15.0,24.0,-38,-74.0,12.0,0.0
10530,2022-04-15,Ealing,E09000009,-19.0,-1.0,89.0,-48,-68.0,13.0,1.0
2738,2022-04-15,Westminster,E09000033,-43.0,-17.0,15.0,-37,-71.0,12.0,0.0
29036,2022-04-15,Waltham Forest,E09000031,-1.0,-3.0,32.0,-51,-71.0,14.0,0.0
7608,2022-04-15,Bromley,E09000006,-18.0,2.0,45.0,-51,-77.0,14.0,0.0
13452,2022-04-15,Hammersmith and Fulham,E09000013,-41.0,-23.0,17.0,-52,-74.0,13.0,0.0
28062,2022-04-15,Tower Hamlets,E09000030,-36.0,-11.0,34.0,-59,-72.0,12.0,0.0
23192,2022-04-15,Newham,E09000025,-15.0,1.0,207.0,-35,-61.0,12.0,0.0
32932,2022-04-15,Kingston upon Thames,E09000021,-15.0,-9.0,,-48,-73.0,13.0,1.0
1764,2022-04-15,City of London,E09000001,-79.0,-80.0,-53.0,-62,-76.0,,0.0
30010,2022-04-15,Wandsworth,E09000032,-33.0,-23.0,34.0,-52,-75.0,13.0,0.0
30984,2022-04-15,Greenwich,E09000011,1.0,6.0,99.0,-29,-71.0,13.0,1.0
14426,2022-04-15,Haringey,E09000014,-19.0,-11.0,49.0,-47,-70.0,13.0,0.0
25140,2022-04-15,Richmond upon Thames,E09000027,-10.0,-5.0,102.0,-44,-81.0,12.0,1.0
19296,2022-04-15,Islington,E09000019,-56.0,-33.0,16.0,-77,-79.0,14.0,0.0
27088,2022-04-15,Sutton,E09000029,-25.0,-12.0,72.0,-61,-77.0,14.0,1.0
6634,2022-04-15,Brent,E09000005,-9.0,7.0,98.0,-40,-64.0,13.0,0.0
22218,2022-04-15,Merton,E09000024,-30.0,-5.0,21.0,-48,-72.0,14.0,0.0
15400,2022-04-15,Harrow,E09000015,-12.0,12.0,143.0,-38,-67.0,13.0,1.0
20270,2022-04-15,Lambeth,E09000022,-33.0,-12.0,140.0,-49,-73.0,15.0,1.0
5660,2022-04-15,Bexley,E09000004,-27.0,-4.0,104.0,-58,-72.0,14.0,2.0
12478,2022-04-15,Hackney,E09000012,-32.0,-6.0,54.0,-52,-72.0,12.0,0.0
18322,2022-04-15,Hounslow,E09000018,-10.0,1.0,68.0,-42,-63.0,11.0,1.0
2737,2022-04-14,Westminster,E09000033,-30.0,-8.0,7.0,-28,-48.0,7.0,0.0
12477,2022-04-14,Hackney,E09000012,-15.0,6.0,20.0,-41,-46.0,6.0,1.0
26113,2022-04-14,Southwark,E09000028,-13.0,1.0,11.0,-37,-40.0,7.0,0.0
14425,2022-04-14,Haringey,E09000014,-8.0,-3.0,22.0,-32,-48.0,5.0,0.0
4685,2022-04-14,Barnet,E09000003,-8.0,8.0,66.0,-36,-47.0,8.0,2.0
5659,2022-04-14,Bexley,E09000004,-9.0,8.0,68.0,-39,-44.0,6.0,2.0
10529,2022-04-14,Ealing,E09000009,-9.0,11.0,67.0,-36,-43.0,5.0,0.0
18321,2022-04-14,Hounslow,E09000018,-4.0,13.0,46.0,-28,-39.0,5.0,2.0
17347,2022-04-14,Hillingdon,E09000017,-6.0,8.0,67.0,-12,-43.0,6.0,1.0
8581,2022-04-14,Camden,E09000007,-36.0,-8.0,-2.0,-19,-51.0,8.0,1.0
32931,2022-04-14,Kingston upon Thames,E09000021,-11.0,-1.0,,-36,-50.0,9.0,0.0
22217,2022-04-14,Merton,E09000024,-18.0,-3.0,1.0,-40,-48.0,8.0,0.0
23191,2022-04-14,Newham,E09000025,-9.0,7.0,152.0,-34,-36.0,5.0,0.0
1763,2022-04-14,City of London,E09000001,-53.0,-56.0,-34.0,-46,-41.0,,0.0
29035,2022-04-14,Waltham Forest,E09000031,5.0,8.0,13.0,-39,-47.0,6.0,0.0
15399,2022-04-14,Harrow,E09000015,1.0,18.0,95.0,-29,-35.0,6.0,0.0
28061,2022-04-14,Tower Hamlets,E09000030,-24.0,-4.0,19.0,-49,-50.0,9.0,0.0
30009,2022-04-14,Wandsworth,E09000032,-19.0,-11.0,8.0,-30,-51.0,8.0,0.0
7607,2022-04-14,Bromley,E09000006,0.0,17.0,36.0,-41,-52.0,8.0,1.0
24165,2022-04-14,Redbridge,E09000026,-8.0,3.0,29.0,-44,-50.0,7.0,0.0
25139,2022-04-14,Richmond upon Thames,E09000027,-13.0,4.0,50.0,-41,-63.0,9.0,0.0
3711,2022-04-14,Barking and Dagenham,E09000002,-8.0,11.0,89.0,-27,-42.0,4.0,0.0
6633,2022-04-14,Brent,E09000005,-6.0,12.0,61.0,-33,-39.0,4.0,0.0
19295,2022-04-14,Islington,E09000019,-40.0,-15.0,9.0,-70,-57.0,9.0,0.0
11503,2022-04-14,Enfield,E09000010,-11.0,5.0,37.0,-44,-42.0,5.0,2.0
31957,2022-04-14,Kensington and Chelsea,E09000020,-20.0,2.0,-10.0,-42,-51.0,8.0,0.0
21243,2022-04-14,Lewisham,E09000023,8.0,13.0,41.0,-34,-49.0,7.0,1.0
9555,2022-04-14,Croydon,E09000008,0.0,21.0,26.0,-35,-42.0,7.0,0.0
